2025-08-11 02:29:29 |     INFO | structformer_training | setup_logging:107 | ✅ Logging setup complete. Logs: logs/structformer_run/training.log
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized jax_lib version: 276ac86581d06a6a2089de6284a136fe303d490a711d879f275cc9a55f1cd807
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing jax_lib version: 32b6636ae2c50dc174f939f6cb9d1c89edf4b7922900614c9693ff11ff03ce4a
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized backend version: 965fea884eee98107b4cc08267fc24f6eec1bf25ce3878163cbf5d7ca546bfe8
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing backend version: 9132ec2d4e65723de18daa4ea054900dacc89c1e525201076e552a8ee563506d
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized XLA flags: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing XLA flags: 9132ec2d4e65723de18daa4ea054900dacc89c1e525201076e552a8ee563506d
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized compile_options: db5568d3f56ba09303aae50e9314169ac763aa31bc20b3410603aba6c2281c58
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing compile_options: 958f23af9d8c6c52b24bd2e6ffc4575c358b28ad14ff0767ba33c6fad2aad390
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized accelerator_config: adf3a3c29eb7d20696fe2ec132130cb73467dd6a1d583cffe2cea2a15821ffb7
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing accelerator_config: f809c9cea995fc307f858ce2cd22274ed777e3752416f115f9e2f5964ab8bd4b
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized compression: 0ea55c28f8014d8886b6248fe3da5d588f55c0823847a6b4579f1131b051b5e2
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing compression: fb53697cdd1fc48f3ae5ea61e472f71660fd0a4cb3eb2df6e3574c68d9e453ac
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized custom_hook: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing custom_hook: fb53697cdd1fc48f3ae5ea61e472f71660fd0a4cb3eb2df6e3574c68d9e453ac
2025-08-11 03:07:27 |    DEBUG | jax._src.compilation_cache | get_executable_and_time:217 | get_executable_and_time: cache is disabled/not initialized
2025-08-11 03:07:27 |    DEBUG | jax._src.compiler | log_persistent_cache_miss:111 | PERSISTENT COMPILATION CACHE MISS for 'jit_multiply' with key 'jit_multiply-fb53697cdd1fc48f3ae5ea61e472f71660fd0a4cb3eb2df6e3574c68d9e453ac'
2025-08-11 03:07:27 |    DEBUG | jax._src.compiler | _cache_write:839 | Not writing persistent cache entry for 'jit_multiply' because it took < 1.00 seconds to compile (0.02s)
2025-08-11 03:07:27 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished XLA compilation of jit(multiply) in 0.018008709 sec
2025-08-11 03:07:27 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming sqrt for pjit in 0.000232220 sec
2025-08-11 03:07:27 |    DEBUG | jax._src.interpreters.pxla | _cached_lowering_to_hlo:1865 | Compiling sqrt with global shapes and types [ShapedArray(float32[])]. Argument mapping: (UnspecifiedValue,).
2025-08-11 03:07:27 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished jaxpr to MLIR module conversion jit(sqrt) in 0.001753569 sec
2025-08-11 03:07:27 |    DEBUG | jax._src.compiler | get_compile_options:170 | get_compile_options: num_replicas=1 num_partitions=1 device_assignment=[[CudaDevice(id=0)]]
2025-08-11 03:07:27 |    DEBUG | jax._src.compiler | get_compile_options:252 | get_compile_options XLA-AutoFDO profile: using XLA-AutoFDO profile version -1
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized computation: a99e079819ff51444dbbfe9892cc328a6af535bfa738b3bdad93e25c432f79da
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing computation: a99e079819ff51444dbbfe9892cc328a6af535bfa738b3bdad93e25c432f79da
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized jax_lib version: 276ac86581d06a6a2089de6284a136fe303d490a711d879f275cc9a55f1cd807
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing jax_lib version: 7dde32a7da1bd353f42a24f2428bcb8b9a92298b2bb2553e6e01764b16e05109
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized backend version: 965fea884eee98107b4cc08267fc24f6eec1bf25ce3878163cbf5d7ca546bfe8
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing backend version: ee23f4bf424d3a4ac673c41a8c916815a90a72ad977dee49209d453363c8b14d
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized XLA flags: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing XLA flags: ee23f4bf424d3a4ac673c41a8c916815a90a72ad977dee49209d453363c8b14d
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized compile_options: fef916d5974b6568464ea5b06b679ef333699554cbfb8c72f470077db135754b
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing compile_options: 4e0bdd931bf96bd7ff810a33cc74df88bea7be9472e567c72728fe967072e143
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized accelerator_config: adf3a3c29eb7d20696fe2ec132130cb73467dd6a1d583cffe2cea2a15821ffb7
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing accelerator_config: 44a5de176923913c4e3b0272c52ad18e0b44399b60ee21e1e7dec4d90a63aa0b
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized compression: 0ea55c28f8014d8886b6248fe3da5d588f55c0823847a6b4579f1131b051b5e2
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing compression: 9d90026bc697e39a6bec113dbcc1864bc999710895747ca8cc4c51235c26c00d
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized custom_hook: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing custom_hook: 9d90026bc697e39a6bec113dbcc1864bc999710895747ca8cc4c51235c26c00d
2025-08-11 03:07:27 |    DEBUG | jax._src.compilation_cache | get_executable_and_time:217 | get_executable_and_time: cache is disabled/not initialized
2025-08-11 03:07:27 |    DEBUG | jax._src.compiler | log_persistent_cache_miss:111 | PERSISTENT COMPILATION CACHE MISS for 'jit_sqrt' with key 'jit_sqrt-9d90026bc697e39a6bec113dbcc1864bc999710895747ca8cc4c51235c26c00d'
2025-08-11 03:07:27 |    DEBUG | jax._src.compiler | _cache_write:839 | Not writing persistent cache entry for 'jit_sqrt' because it took < 1.00 seconds to compile (0.02s)
2025-08-11 03:07:27 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished XLA compilation of jit(sqrt) in 0.018227100 sec
2025-08-11 03:07:27 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming multiply for pjit in 0.000276804 sec
2025-08-11 03:07:27 |    DEBUG | jax._src.interpreters.pxla | _cached_lowering_to_hlo:1865 | Compiling multiply with global shapes and types [ShapedArray(float32[256,256]), ShapedArray(float32[])]. Argument mapping: (UnspecifiedValue, UnspecifiedValue).
2025-08-11 03:07:27 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished jaxpr to MLIR module conversion jit(multiply) in 0.001805544 sec
2025-08-11 03:07:27 |    DEBUG | jax._src.compiler | get_compile_options:170 | get_compile_options: num_replicas=1 num_partitions=1 device_assignment=[[CudaDevice(id=0)]]
2025-08-11 03:07:27 |    DEBUG | jax._src.compiler | get_compile_options:252 | get_compile_options XLA-AutoFDO profile: using XLA-AutoFDO profile version -1
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized computation: 04734d5b590e17c1a250861f478ff78d376b2dc92ba3a9228941e22045d550c2
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing computation: 04734d5b590e17c1a250861f478ff78d376b2dc92ba3a9228941e22045d550c2
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized jax_lib version: 276ac86581d06a6a2089de6284a136fe303d490a711d879f275cc9a55f1cd807
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing jax_lib version: 5f70223e8a87d8aef135cc8c44a7d058fffcf89db407f76e8f4154a9dcf0fc5f
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized backend version: 965fea884eee98107b4cc08267fc24f6eec1bf25ce3878163cbf5d7ca546bfe8
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing backend version: 76fceedc767dcbec4aab0e580541e43d12e95b124e57be9464a2deb3bf4620d7
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized XLA flags: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing XLA flags: 76fceedc767dcbec4aab0e580541e43d12e95b124e57be9464a2deb3bf4620d7
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized compile_options: db5568d3f56ba09303aae50e9314169ac763aa31bc20b3410603aba6c2281c58
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing compile_options: 70ad9252f81a11a6eb6e14872d75a2d7a5087265bc5d65c947b95831c77be01c
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized accelerator_config: adf3a3c29eb7d20696fe2ec132130cb73467dd6a1d583cffe2cea2a15821ffb7
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing accelerator_config: cd3621ef2f25b37842c215d7092e2ac7a793a550661c9409f758f4ec13a64434
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized compression: 0ea55c28f8014d8886b6248fe3da5d588f55c0823847a6b4579f1131b051b5e2
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing compression: 6547b2ffcd493e7040ffa2e1414e5e0fea057f8a007fe9114c542ce69af1fc12
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized custom_hook: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing custom_hook: 6547b2ffcd493e7040ffa2e1414e5e0fea057f8a007fe9114c542ce69af1fc12
2025-08-11 03:07:27 |    DEBUG | jax._src.compilation_cache | get_executable_and_time:217 | get_executable_and_time: cache is disabled/not initialized
2025-08-11 03:07:27 |    DEBUG | jax._src.compiler | log_persistent_cache_miss:111 | PERSISTENT COMPILATION CACHE MISS for 'jit_multiply' with key 'jit_multiply-6547b2ffcd493e7040ffa2e1414e5e0fea057f8a007fe9114c542ce69af1fc12'
2025-08-11 03:07:27 |    DEBUG | jax._src.compiler | _cache_write:839 | Not writing persistent cache entry for 'jit_multiply' because it took < 1.00 seconds to compile (0.02s)
2025-08-11 03:07:27 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished XLA compilation of jit(multiply) in 0.018750668 sec
2025-08-11 03:07:27 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming dot_general for pjit in 0.000412703 sec
2025-08-11 03:07:27 |    DEBUG | jax._src.interpreters.pxla | _cached_lowering_to_hlo:1865 | Compiling dot_general with global shapes and types [ShapedArray(float32[1,128,256]), ShapedArray(float32[256,256])]. Argument mapping: (UnspecifiedValue, UnspecifiedValue).
2025-08-11 03:07:27 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished jaxpr to MLIR module conversion jit(dot_general) in 0.001837015 sec
2025-08-11 03:07:27 |    DEBUG | jax._src.compiler | get_compile_options:170 | get_compile_options: num_replicas=1 num_partitions=1 device_assignment=[[CudaDevice(id=0)]]
2025-08-11 03:07:27 |    DEBUG | jax._src.compiler | get_compile_options:252 | get_compile_options XLA-AutoFDO profile: using XLA-AutoFDO profile version -1
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized computation: 0c5d5a8345bd641ba3778738c55abc0106c8dbf9df855d749a9017b525f7548a
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing computation: 0c5d5a8345bd641ba3778738c55abc0106c8dbf9df855d749a9017b525f7548a
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized jax_lib version: 276ac86581d06a6a2089de6284a136fe303d490a711d879f275cc9a55f1cd807
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing jax_lib version: 0d1eace4a97796a459600025794d763202c42bd23e30f23a2d710c5d17507e71
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized backend version: 965fea884eee98107b4cc08267fc24f6eec1bf25ce3878163cbf5d7ca546bfe8
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing backend version: 3eb9b17a4fd5f1e0a1ecbd0ca0ffe87136be300375c3b447b23f8fee0a611b30
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized XLA flags: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing XLA flags: 3eb9b17a4fd5f1e0a1ecbd0ca0ffe87136be300375c3b447b23f8fee0a611b30
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized compile_options: db5568d3f56ba09303aae50e9314169ac763aa31bc20b3410603aba6c2281c58
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing compile_options: 9760e73fcb343b734082f660fe5f60df8c98816dce49700767f5ca0607eb9b35
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized accelerator_config: adf3a3c29eb7d20696fe2ec132130cb73467dd6a1d583cffe2cea2a15821ffb7
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing accelerator_config: d4e7129696f3b3fab637ef559cab1f35ba19751dbaee21edc3aba0fd209a1d6c
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized compression: 0ea55c28f8014d8886b6248fe3da5d588f55c0823847a6b4579f1131b051b5e2
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing compression: 03ce14b93d546b598aeeaf5a414aeea58bf12b6b1c713e65b3e41e1776036f35
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized custom_hook: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing custom_hook: 03ce14b93d546b598aeeaf5a414aeea58bf12b6b1c713e65b3e41e1776036f35
2025-08-11 03:07:27 |    DEBUG | jax._src.compilation_cache | get_executable_and_time:217 | get_executable_and_time: cache is disabled/not initialized
2025-08-11 03:07:27 |    DEBUG | jax._src.compiler | log_persistent_cache_miss:111 | PERSISTENT COMPILATION CACHE MISS for 'jit_dot_general' with key 'jit_dot_general-03ce14b93d546b598aeeaf5a414aeea58bf12b6b1c713e65b3e41e1776036f35'
2025-08-11 03:07:27 |    DEBUG | jax._src.compiler | _cache_write:839 | Not writing persistent cache entry for 'jit_dot_general' because it took < 1.00 seconds to compile (0.52s)
2025-08-11 03:07:27 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished XLA compilation of jit(dot_general) in 0.519833565 sec
2025-08-11 03:07:27 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming reshape for pjit in 0.000315428 sec
2025-08-11 03:07:27 |    DEBUG | jax._src.interpreters.pxla | _cached_lowering_to_hlo:1865 | Compiling reshape with global shapes and types [ShapedArray(float32[256])]. Argument mapping: (UnspecifiedValue,).
2025-08-11 03:07:27 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished jaxpr to MLIR module conversion jit(reshape) in 0.002552509 sec
2025-08-11 03:07:27 |    DEBUG | jax._src.compiler | get_compile_options:170 | get_compile_options: num_replicas=1 num_partitions=1 device_assignment=[[CudaDevice(id=0)]]
2025-08-11 03:07:27 |    DEBUG | jax._src.compiler | get_compile_options:252 | get_compile_options XLA-AutoFDO profile: using XLA-AutoFDO profile version -1
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized computation: c4658429b2291fbb083e01e0da05b1a8c03b9399056a57f800465c5bfe3d8bc2
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing computation: c4658429b2291fbb083e01e0da05b1a8c03b9399056a57f800465c5bfe3d8bc2
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized jax_lib version: 276ac86581d06a6a2089de6284a136fe303d490a711d879f275cc9a55f1cd807
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing jax_lib version: 0af68edbe19a85feeb2a3ca1c42835ff941cdebe2570f99d6cd98c456c212caa
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized backend version: 965fea884eee98107b4cc08267fc24f6eec1bf25ce3878163cbf5d7ca546bfe8
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing backend version: 9d13b9274dec962e5889bca9b9774629f2d13d506d7be544be3267f65b26afb6
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized XLA flags: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing XLA flags: 9d13b9274dec962e5889bca9b9774629f2d13d506d7be544be3267f65b26afb6
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized compile_options: fef916d5974b6568464ea5b06b679ef333699554cbfb8c72f470077db135754b
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing compile_options: ed707df7e95ec220d491737425f1e24dde35de0ce20091968e8cb4deb268539c
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized accelerator_config: adf3a3c29eb7d20696fe2ec132130cb73467dd6a1d583cffe2cea2a15821ffb7
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing accelerator_config: dca26a8b1c79fbb666da288c42d350b1a135973a99dc114beed887ba866175dd
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized compression: 0ea55c28f8014d8886b6248fe3da5d588f55c0823847a6b4579f1131b051b5e2
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing compression: 4a3c05fa521d4728c2d84627fbc63b05f76de39a637cb0a043ed13c588d312c1
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized custom_hook: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing custom_hook: 4a3c05fa521d4728c2d84627fbc63b05f76de39a637cb0a043ed13c588d312c1
2025-08-11 03:07:27 |    DEBUG | jax._src.compilation_cache | get_executable_and_time:217 | get_executable_and_time: cache is disabled/not initialized
2025-08-11 03:07:27 |    DEBUG | jax._src.compiler | log_persistent_cache_miss:111 | PERSISTENT COMPILATION CACHE MISS for 'jit_reshape' with key 'jit_reshape-4a3c05fa521d4728c2d84627fbc63b05f76de39a637cb0a043ed13c588d312c1'
2025-08-11 03:07:27 |    DEBUG | jax._src.compiler | _cache_write:839 | Not writing persistent cache entry for 'jit_reshape' because it took < 1.00 seconds to compile (0.01s)
2025-08-11 03:07:27 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished XLA compilation of jit(reshape) in 0.008133888 sec
2025-08-11 03:07:27 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming add for pjit in 0.000291109 sec
2025-08-11 03:07:27 |    DEBUG | jax._src.interpreters.pxla | _cached_lowering_to_hlo:1865 | Compiling add with global shapes and types [ShapedArray(float32[1,128,256]), ShapedArray(float32[1,1,256])]. Argument mapping: (UnspecifiedValue, UnspecifiedValue).
2025-08-11 03:07:27 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished jaxpr to MLIR module conversion jit(add) in 0.001828909 sec
2025-08-11 03:07:27 |    DEBUG | jax._src.compiler | get_compile_options:170 | get_compile_options: num_replicas=1 num_partitions=1 device_assignment=[[CudaDevice(id=0)]]
2025-08-11 03:07:27 |    DEBUG | jax._src.compiler | get_compile_options:252 | get_compile_options XLA-AutoFDO profile: using XLA-AutoFDO profile version -1
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized computation: ecba01d6a51fb288f7c1917f8a6e8e1a71a5a2e6cc91bf6af46c4e5571624fbb
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing computation: ecba01d6a51fb288f7c1917f8a6e8e1a71a5a2e6cc91bf6af46c4e5571624fbb
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized jax_lib version: 276ac86581d06a6a2089de6284a136fe303d490a711d879f275cc9a55f1cd807
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing jax_lib version: 983bb97f1e9488921d9ebc491c667040fd5975e8346139efc25540204db8e0b4
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized backend version: 965fea884eee98107b4cc08267fc24f6eec1bf25ce3878163cbf5d7ca546bfe8
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing backend version: cda32b02b091559a2d7ea590efe27e20766415cdebd99ba6e60708f2e6b4749b
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized XLA flags: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing XLA flags: cda32b02b091559a2d7ea590efe27e20766415cdebd99ba6e60708f2e6b4749b
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized compile_options: db5568d3f56ba09303aae50e9314169ac763aa31bc20b3410603aba6c2281c58
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing compile_options: 9141f698130462b5313d8d9a1ce47a3569ae7218e7e9f12f845817847b56e6ee
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized accelerator_config: adf3a3c29eb7d20696fe2ec132130cb73467dd6a1d583cffe2cea2a15821ffb7
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing accelerator_config: db740ea1811812f59022db6a8296d394ad37f3a09da020088ad00b356fd09f3e
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized compression: 0ea55c28f8014d8886b6248fe3da5d588f55c0823847a6b4579f1131b051b5e2
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing compression: e402711db036a39147052addf0a1aff5bcd5baaee93eacce36491a31cb9c3fe1
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized custom_hook: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing custom_hook: e402711db036a39147052addf0a1aff5bcd5baaee93eacce36491a31cb9c3fe1
2025-08-11 03:07:27 |    DEBUG | jax._src.compilation_cache | get_executable_and_time:217 | get_executable_and_time: cache is disabled/not initialized
2025-08-11 03:07:27 |    DEBUG | jax._src.compiler | log_persistent_cache_miss:111 | PERSISTENT COMPILATION CACHE MISS for 'jit_add' with key 'jit_add-e402711db036a39147052addf0a1aff5bcd5baaee93eacce36491a31cb9c3fe1'
