2025-08-11 16:29:48 |     INFO | structformer_training | setup_logging:107 | ✅ Logging setup complete. Logs: logs/dry_structformer_only/training.log
2025-08-11 16:36:53 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing jax_lib version: e98edca00f36360ef1319d8e579e1bd6b2c181c9001903ffe1708da3d3cb425e
2025-08-11 16:36:53 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized backend version: 965fea884eee98107b4cc08267fc24f6eec1bf25ce3878163cbf5d7ca546bfe8
2025-08-11 16:36:53 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing backend version: a51f50059bf84d2e938b3ceff7b473c5639452be2e4609a9b55f0c88e411b575
2025-08-11 16:36:53 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized XLA flags: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
2025-08-11 16:36:53 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing XLA flags: a51f50059bf84d2e938b3ceff7b473c5639452be2e4609a9b55f0c88e411b575
2025-08-11 16:36:53 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized compile_options: 7293f326154e018f43b0a5f3343e67eb41a4a021ebab00717250b19abb661d1d
2025-08-11 16:36:53 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing compile_options: 6bc3c82e3feffe50a82aa9639cba5f163a38b0e8f0dd4abbd4a4f1a12feb73bb
2025-08-11 16:36:53 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized accelerator_config: 6ea7a336eab061155da62801f71f23e0fe0a20c3e4a54b0bc776e2746e59ab95
2025-08-11 16:36:53 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing accelerator_config: d0e9fe9e5da0583608545f760223c36dbec747a846cd34887c250470d641e329
2025-08-11 16:36:53 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized compression: 0ea55c28f8014d8886b6248fe3da5d588f55c0823847a6b4579f1131b051b5e2
2025-08-11 16:36:53 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing compression: 90e0dbaa2d62bdce06b4ad11aff9e355d137997cd75f1855d24f5342fa8224e8
2025-08-11 16:36:53 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized custom_hook: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
2025-08-11 16:36:53 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing custom_hook: 90e0dbaa2d62bdce06b4ad11aff9e355d137997cd75f1855d24f5342fa8224e8
2025-08-11 16:36:53 |    DEBUG | jax._src.compilation_cache | get_executable_and_time:217 | get_executable_and_time: cache is disabled/not initialized
2025-08-11 16:36:53 |    DEBUG | jax._src.compiler | log_persistent_cache_miss:111 | PERSISTENT COMPILATION CACHE MISS for 'jit_broadcast_in_dim' with key 'jit_broadcast_in_dim-90e0dbaa2d62bdce06b4ad11aff9e355d137997cd75f1855d24f5342fa8224e8'
2025-08-11 16:36:53 |    DEBUG | jax._src.compiler | _cache_write:839 | Not writing persistent cache entry for 'jit_broadcast_in_dim' because it took < 1.00 seconds to compile (0.03s)
2025-08-11 16:36:53 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished XLA compilation of jit(broadcast_in_dim) in 0.035164595 sec
2025-08-11 16:36:53 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming broadcast_in_dim for pjit in 0.000329733 sec
2025-08-11 16:36:53 |    DEBUG | jax._src.interpreters.pxla | _cached_lowering_to_hlo:1865 | Compiling broadcast_in_dim with global shapes and types [ShapedArray(float32[])]. Argument mapping: (UnspecifiedValue,).
2025-08-11 16:36:53 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished jaxpr to MLIR module conversion jit(broadcast_in_dim) in 0.002534389 sec
2025-08-11 16:36:53 |    DEBUG | jax._src.compiler | get_compile_options:170 | get_compile_options: num_replicas=1 num_partitions=1 device_assignment=[[CudaDevice(id=0)]]
2025-08-11 16:36:53 |    DEBUG | jax._src.compiler | get_compile_options:252 | get_compile_options XLA-AutoFDO profile: using XLA-AutoFDO profile version -1
2025-08-11 16:36:53 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized computation: a79702e0e664a361c7f66adfb3911bcf69c12dcf6a5dd8804e12a81a85712dba
2025-08-11 16:36:53 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing computation: a79702e0e664a361c7f66adfb3911bcf69c12dcf6a5dd8804e12a81a85712dba
2025-08-11 16:36:53 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized jax_lib version: 276ac86581d06a6a2089de6284a136fe303d490a711d879f275cc9a55f1cd807
2025-08-11 16:36:53 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing jax_lib version: 318721a9f81f2a752d29c2b9a0e10e87a7bbcc9c010656ec7633429dad58646a
2025-08-11 16:36:53 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized backend version: 965fea884eee98107b4cc08267fc24f6eec1bf25ce3878163cbf5d7ca546bfe8
2025-08-11 16:36:53 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing backend version: 2eaa291d3fd2fdd44374a10921c2a9a0b6d142d0f2970926b660b357dfd70200
2025-08-11 16:36:53 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized XLA flags: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
2025-08-11 16:36:53 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing XLA flags: 2eaa291d3fd2fdd44374a10921c2a9a0b6d142d0f2970926b660b357dfd70200
2025-08-11 16:36:53 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized compile_options: 7293f326154e018f43b0a5f3343e67eb41a4a021ebab00717250b19abb661d1d
2025-08-11 16:36:53 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing compile_options: 90e18517265423230658f4ddcab6c26bb5b897f56fadf0c122b42811bee8fab9
2025-08-11 16:36:53 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized accelerator_config: 6ea7a336eab061155da62801f71f23e0fe0a20c3e4a54b0bc776e2746e59ab95
2025-08-11 16:36:53 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing accelerator_config: 2528c477d4b8ebfca4ff2c9768911aac6f3717badf6ffe5d9978e43bdfba12c6
2025-08-11 16:36:53 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized compression: 0ea55c28f8014d8886b6248fe3da5d588f55c0823847a6b4579f1131b051b5e2
2025-08-11 16:36:53 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing compression: f33736c8ba0729badccd4d0ee23396b803ddd63b4f66ed837323a642c1cda43c
2025-08-11 16:36:53 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized custom_hook: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
2025-08-11 16:36:53 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing custom_hook: f33736c8ba0729badccd4d0ee23396b803ddd63b4f66ed837323a642c1cda43c
2025-08-11 16:36:53 |    DEBUG | jax._src.compilation_cache | get_executable_and_time:217 | get_executable_and_time: cache is disabled/not initialized
2025-08-11 16:36:53 |    DEBUG | jax._src.compiler | log_persistent_cache_miss:111 | PERSISTENT COMPILATION CACHE MISS for 'jit_broadcast_in_dim' with key 'jit_broadcast_in_dim-f33736c8ba0729badccd4d0ee23396b803ddd63b4f66ed837323a642c1cda43c'
2025-08-11 16:36:53 |    DEBUG | jax._src.compiler | _cache_write:839 | Not writing persistent cache entry for 'jit_broadcast_in_dim' because it took < 1.00 seconds to compile (0.03s)
2025-08-11 16:36:53 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished XLA compilation of jit(broadcast_in_dim) in 0.032932997 sec
2025-08-11 16:36:53 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming broadcast_in_dim for pjit in 0.000617504 sec
2025-08-11 16:36:53 |    DEBUG | jax._src.interpreters.pxla | _cached_lowering_to_hlo:1865 | Compiling broadcast_in_dim with global shapes and types [ShapedArray(float32[])]. Argument mapping: (UnspecifiedValue,).
2025-08-11 16:36:53 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished jaxpr to MLIR module conversion jit(broadcast_in_dim) in 0.002590418 sec
2025-08-11 16:36:53 |    DEBUG | jax._src.compiler | get_compile_options:170 | get_compile_options: num_replicas=1 num_partitions=1 device_assignment=[[CudaDevice(id=0)]]
2025-08-11 16:36:53 |    DEBUG | jax._src.compiler | get_compile_options:252 | get_compile_options XLA-AutoFDO profile: using XLA-AutoFDO profile version -1
2025-08-11 16:36:53 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized computation: faa0e3e17d09d2a3ea9e7302bca88c6f70f5f78bf0d924d10417c54bbe5ffcec
2025-08-11 16:36:53 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing computation: faa0e3e17d09d2a3ea9e7302bca88c6f70f5f78bf0d924d10417c54bbe5ffcec
2025-08-11 16:36:53 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized jax_lib version: 276ac86581d06a6a2089de6284a136fe303d490a711d879f275cc9a55f1cd807
2025-08-11 16:36:53 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing jax_lib version: f9b06ae54387513d3434ca1dc2225327238db306ceb17d951d9ec68ff347b44c
2025-08-11 16:36:53 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized backend version: 965fea884eee98107b4cc08267fc24f6eec1bf25ce3878163cbf5d7ca546bfe8
2025-08-11 16:36:53 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing backend version: 9b062c623b787b49cc18cd087fb8686bcde8489361a04814b5884d0768b64261
2025-08-11 16:36:53 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized XLA flags: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
2025-08-11 16:36:53 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing XLA flags: 9b062c623b787b49cc18cd087fb8686bcde8489361a04814b5884d0768b64261
2025-08-11 16:36:53 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized compile_options: 7293f326154e018f43b0a5f3343e67eb41a4a021ebab00717250b19abb661d1d
2025-08-11 16:36:53 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing compile_options: 4cafe3eb4ef92816e7a9f211205468dab85668ee76fe8fea39c6806dd9775f04
2025-08-11 16:36:53 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized accelerator_config: 6ea7a336eab061155da62801f71f23e0fe0a20c3e4a54b0bc776e2746e59ab95
2025-08-11 16:36:53 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing accelerator_config: 4dcf4f8b007a376aa75a2eb69db52d1868ede936f912ace56ea2561a140b0122
2025-08-11 16:36:53 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized compression: 0ea55c28f8014d8886b6248fe3da5d588f55c0823847a6b4579f1131b051b5e2
2025-08-11 16:36:53 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing compression: 2530d232d984d6f7350dfba49c3f83ea18a94f1799978b509a12963b1b43eff5
2025-08-11 16:36:53 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized custom_hook: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
2025-08-11 16:36:53 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing custom_hook: 2530d232d984d6f7350dfba49c3f83ea18a94f1799978b509a12963b1b43eff5
2025-08-11 16:36:53 |    DEBUG | jax._src.compilation_cache | get_executable_and_time:217 | get_executable_and_time: cache is disabled/not initialized
2025-08-11 16:36:53 |    DEBUG | jax._src.compiler | log_persistent_cache_miss:111 | PERSISTENT COMPILATION CACHE MISS for 'jit_broadcast_in_dim' with key 'jit_broadcast_in_dim-2530d232d984d6f7350dfba49c3f83ea18a94f1799978b509a12963b1b43eff5'
2025-08-11 16:36:53 |    DEBUG | jax._src.compiler | _cache_write:839 | Not writing persistent cache entry for 'jit_broadcast_in_dim' because it took < 1.00 seconds to compile (0.03s)
2025-08-11 16:36:53 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished XLA compilation of jit(broadcast_in_dim) in 0.032736063 sec
2025-08-11 16:36:53 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming broadcast_in_dim for pjit in 0.000330210 sec
2025-08-11 16:36:53 |    DEBUG | jax._src.interpreters.pxla | _cached_lowering_to_hlo:1865 | Compiling broadcast_in_dim with global shapes and types [ShapedArray(float32[])]. Argument mapping: (UnspecifiedValue,).
2025-08-11 16:36:53 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished jaxpr to MLIR module conversion jit(broadcast_in_dim) in 0.002564192 sec
2025-08-11 16:36:53 |    DEBUG | jax._src.compiler | get_compile_options:170 | get_compile_options: num_replicas=1 num_partitions=1 device_assignment=[[CudaDevice(id=0)]]
2025-08-11 16:36:53 |    DEBUG | jax._src.compiler | get_compile_options:252 | get_compile_options XLA-AutoFDO profile: using XLA-AutoFDO profile version -1
2025-08-11 16:36:53 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized computation: 94e97726c22a78af16d7749318760cd488ace34bab9f4f04c159aafcbca62dc4
2025-08-11 16:36:53 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing computation: 94e97726c22a78af16d7749318760cd488ace34bab9f4f04c159aafcbca62dc4
2025-08-11 16:36:53 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized jax_lib version: 276ac86581d06a6a2089de6284a136fe303d490a711d879f275cc9a55f1cd807
2025-08-11 16:36:53 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing jax_lib version: 3811987a991021b83e5b38c0100426e8f6c5a4bff91828ba34afcec3245a8153
2025-08-11 16:36:53 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized backend version: 965fea884eee98107b4cc08267fc24f6eec1bf25ce3878163cbf5d7ca546bfe8
2025-08-11 16:36:53 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing backend version: 0831acf942cdf19dc413b0a6a723e2b3a53f0d8c67512bf0a9bc9d1c248c7306
2025-08-11 16:36:53 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized XLA flags: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
2025-08-11 16:36:53 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing XLA flags: 0831acf942cdf19dc413b0a6a723e2b3a53f0d8c67512bf0a9bc9d1c248c7306
2025-08-11 16:36:53 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized compile_options: 7293f326154e018f43b0a5f3343e67eb41a4a021ebab00717250b19abb661d1d
2025-08-11 16:36:53 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing compile_options: 951f62211e67c3e1fd93169e7c1aac2e571e2dfe78e5890d55be6ee4111cb802
2025-08-11 16:36:53 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized accelerator_config: 6ea7a336eab061155da62801f71f23e0fe0a20c3e4a54b0bc776e2746e59ab95
2025-08-11 16:36:53 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing accelerator_config: 63b239eb311af3c4b456b3bbd63612777ead2a2d813af07a198e87303e668f9b
2025-08-11 16:36:53 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized compression: 0ea55c28f8014d8886b6248fe3da5d588f55c0823847a6b4579f1131b051b5e2
2025-08-11 16:36:53 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing compression: 5f4532bb2f358d14fb0f897c9326a24d947ac2567c2fc2fd63c2043b7881127c
2025-08-11 16:36:53 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized custom_hook: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
2025-08-11 16:36:53 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing custom_hook: 5f4532bb2f358d14fb0f897c9326a24d947ac2567c2fc2fd63c2043b7881127c
2025-08-11 16:36:53 |    DEBUG | jax._src.compilation_cache | get_executable_and_time:217 | get_executable_and_time: cache is disabled/not initialized
2025-08-11 16:36:53 |    DEBUG | jax._src.compiler | log_persistent_cache_miss:111 | PERSISTENT COMPILATION CACHE MISS for 'jit_broadcast_in_dim' with key 'jit_broadcast_in_dim-5f4532bb2f358d14fb0f897c9326a24d947ac2567c2fc2fd63c2043b7881127c'
2025-08-11 16:36:53 |    DEBUG | jax._src.compiler | _cache_write:839 | Not writing persistent cache entry for 'jit_broadcast_in_dim' because it took < 1.00 seconds to compile (0.03s)
2025-08-11 16:36:53 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished XLA compilation of jit(broadcast_in_dim) in 0.033019781 sec
2025-08-11 16:36:53 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming broadcast_in_dim for pjit in 0.000347853 sec
2025-08-11 16:36:53 |    DEBUG | jax._src.interpreters.pxla | _cached_lowering_to_hlo:1865 | Compiling broadcast_in_dim with global shapes and types [ShapedArray(float32[])]. Argument mapping: (UnspecifiedValue,).
2025-08-11 16:36:53 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished jaxpr to MLIR module conversion jit(broadcast_in_dim) in 0.002696991 sec
2025-08-11 16:36:53 |    DEBUG | jax._src.compiler | get_compile_options:170 | get_compile_options: num_replicas=1 num_partitions=1 device_assignment=[[CudaDevice(id=0)]]
2025-08-11 16:36:53 |    DEBUG | jax._src.compiler | get_compile_options:252 | get_compile_options XLA-AutoFDO profile: using XLA-AutoFDO profile version -1
2025-08-11 16:36:53 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized computation: da8fe3d476173b7b2ceb4e73ba99fdee36985850cdcffc9417e46ff0b11a145e
2025-08-11 16:36:53 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing computation: da8fe3d476173b7b2ceb4e73ba99fdee36985850cdcffc9417e46ff0b11a145e
2025-08-11 16:36:53 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized jax_lib version: 276ac86581d06a6a2089de6284a136fe303d490a711d879f275cc9a55f1cd807
2025-08-11 16:36:53 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing jax_lib version: 76b2a7b1f05bdde20fe1f5c43118cbb68e71dcac601a99096ace5e82204a4582
2025-08-11 16:36:53 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized backend version: 965fea884eee98107b4cc08267fc24f6eec1bf25ce3878163cbf5d7ca546bfe8
2025-08-11 16:36:53 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing backend version: 9d8aaae74b5f17db6fc6c6d1eeb790b70965ea46581814ed4c3bfd747d78b45a
2025-08-11 16:36:53 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized XLA flags: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
2025-08-11 16:36:53 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing XLA flags: 9d8aaae74b5f17db6fc6c6d1eeb790b70965ea46581814ed4c3bfd747d78b45a
2025-08-11 16:36:53 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized compile_options: 7293f326154e018f43b0a5f3343e67eb41a4a021ebab00717250b19abb661d1d
2025-08-11 16:36:53 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing compile_options: 5754da48e4f5cd2710318b917572558058a28ca7622aecfeebefe68309c4eb30
2025-08-11 16:36:53 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized accelerator_config: 6ea7a336eab061155da62801f71f23e0fe0a20c3e4a54b0bc776e2746e59ab95
2025-08-11 16:36:53 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing accelerator_config: 5886be0192a0597ae2190c57a305eaaca0c7b324842d0cdce9c73b01a0bb8a8b
2025-08-11 16:36:53 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized compression: 0ea55c28f8014d8886b6248fe3da5d588f55c0823847a6b4579f1131b051b5e2
2025-08-11 16:36:53 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing compression: 2edf2870ef48fcf3e43e39e91ab3b2708811d14fc1a41c5e1a20f0aaea96408b
2025-08-11 16:36:53 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized custom_hook: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
2025-08-11 16:36:53 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing custom_hook: 2edf2870ef48fcf3e43e39e91ab3b2708811d14fc1a41c5e1a20f0aaea96408b
2025-08-11 16:36:53 |    DEBUG | jax._src.compilation_cache | get_executable_and_time:217 | get_executable_and_time: cache is disabled/not initialized
2025-08-11 16:36:53 |    DEBUG | jax._src.compiler | log_persistent_cache_miss:111 | PERSISTENT COMPILATION CACHE MISS for 'jit_broadcast_in_dim' with key 'jit_broadcast_in_dim-2edf2870ef48fcf3e43e39e91ab3b2708811d14fc1a41c5e1a20f0aaea96408b'
2025-08-11 16:36:53 |    DEBUG | jax._src.compiler | _cache_write:839 | Not writing persistent cache entry for 'jit_broadcast_in_dim' because it took < 1.00 seconds to compile (0.03s)
2025-08-11 16:36:53 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished XLA compilation of jit(broadcast_in_dim) in 0.037599325 sec
2025-08-11 16:36:53 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming conjugate for pjit in 0.000140429 sec
2025-08-11 16:36:53 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming multiply for pjit in 0.000355959 sec
2025-08-11 16:36:53 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming real for pjit in 0.000132799 sec
2025-08-11 16:36:53 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming _reduce_sum for pjit in 0.000709295 sec
2025-08-11 16:36:53 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming sqrt for pjit in 0.000398159 sec
2025-08-11 16:36:53 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming norm for pjit in 0.004186630 sec
2025-08-11 16:36:53 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming maximum for pjit in 0.000401497 sec
2025-08-11 16:36:53 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming true_divide for pjit in 0.000411987 sec
2025-08-11 16:36:53 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming minimum for pjit in 0.000408411 sec
2025-08-11 16:36:53 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming multiply for pjit in 0.000308037 sec
2025-08-11 16:36:53 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming poincare_proj for pjit in 0.009051323 sec
2025-08-11 16:36:53 |    DEBUG | jax._src.interpreters.pxla | _cached_lowering_to_hlo:1865 | Compiling poincare_proj with global shapes and types [ShapedArray(float32[50257,64]), ShapedArray(float32[], weak_type=True), ShapedArray(float32[], weak_type=True)]. Argument mapping: (UnspecifiedValue, UnspecifiedValue, UnspecifiedValue).
2025-08-11 16:36:54 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished jaxpr to MLIR module conversion jit(poincare_proj) in 0.004899740 sec
2025-08-11 16:36:54 |    DEBUG | jax._src.compiler | get_compile_options:170 | get_compile_options: num_replicas=1 num_partitions=1 device_assignment=[[CudaDevice(id=0)]]
2025-08-11 16:36:54 |    DEBUG | jax._src.compiler | get_compile_options:252 | get_compile_options XLA-AutoFDO profile: using XLA-AutoFDO profile version -1
2025-08-11 16:36:54 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized computation: 90cef26e1058e82942e9cff43603bb9e7904f8538709e5461c57b98510ed75bd
2025-08-11 16:36:54 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing computation: 90cef26e1058e82942e9cff43603bb9e7904f8538709e5461c57b98510ed75bd
2025-08-11 16:36:54 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized jax_lib version: 276ac86581d06a6a2089de6284a136fe303d490a711d879f275cc9a55f1cd807
2025-08-11 16:36:54 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing jax_lib version: df81969f08acfd7e54fa219bb56253ebed9b87922d1473a5905e0185bbcfc6a6
2025-08-11 16:36:54 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized backend version: 965fea884eee98107b4cc08267fc24f6eec1bf25ce3878163cbf5d7ca546bfe8
2025-08-11 16:36:54 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing backend version: 3c836db34e0102d3cd594584ae26613e5a3fadec4880175ba53090bbf16f8685
2025-08-11 16:36:54 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized XLA flags: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
2025-08-11 16:36:54 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing XLA flags: 3c836db34e0102d3cd594584ae26613e5a3fadec4880175ba53090bbf16f8685
2025-08-11 16:36:54 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized compile_options: 5ba4fc1ac7356bae4c4a0bb8d5adeec226b0d3f9470098c8769db0e424976544
2025-08-11 16:36:54 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing compile_options: 0172124ce0e7975f4d49f6475f8fb2c534aa849247bee4d7a4b5f515026e9784
