2025-08-11 16:40:07 |     INFO | structformer_training | setup_logging:107 | ✅ Logging setup complete. Logs: logs/dry_full_poincare/training.log
2025-08-11 16:40:22 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming _reduce_sum for pjit in 0.000457048 sec
2025-08-11 16:40:22 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming true_divide for pjit in 0.000311136 sec
2025-08-11 16:40:22 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming multiply for pjit in 0.000366688 sec
2025-08-11 16:40:22 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming true_divide for pjit in 0.000320435 sec
2025-08-11 16:40:22 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming multiply for pjit in 0.000390291 sec
2025-08-11 16:40:22 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming true_divide for pjit in 0.000296116 sec
2025-08-11 16:40:22 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming multiply for pjit in 0.000459671 sec
2025-08-11 16:40:22 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming true_divide for pjit in 0.000293732 sec
2025-08-11 16:40:22 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming multiply for pjit in 0.000387907 sec
2025-08-11 16:40:22 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming true_divide for pjit in 0.000304937 sec
2025-08-11 16:40:22 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming multiply for pjit in 0.000347853 sec
2025-08-11 16:40:22 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming true_divide for pjit in 0.001030684 sec
2025-08-11 16:40:22 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming multiply for pjit in 0.000367165 sec
2025-08-11 16:40:22 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming true_divide for pjit in 0.000301600 sec
2025-08-11 16:40:22 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming multiply for pjit in 0.000376225 sec
2025-08-11 16:40:22 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming multiply for pjit in 0.000470877 sec
2025-08-11 16:40:22 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming add for pjit in 0.000290394 sec
2025-08-11 16:40:22 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming multiply for pjit in 0.000372648 sec
2025-08-11 16:40:22 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming add for pjit in 0.000317574 sec
2025-08-11 16:40:22 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming multiply for pjit in 0.000470877 sec
2025-08-11 16:40:22 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming add for pjit in 0.000296593 sec
2025-08-11 16:40:22 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming multiply for pjit in 0.000371695 sec
2025-08-11 16:40:22 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming add for pjit in 0.000303745 sec
2025-08-11 16:40:22 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming multiply for pjit in 0.000360489 sec
2025-08-11 16:40:22 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming add for pjit in 0.000292063 sec
2025-08-11 16:40:22 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming multiply for pjit in 0.000400066 sec
2025-08-11 16:40:22 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming add for pjit in 0.000325680 sec
2025-08-11 16:40:22 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming tree_bias_correction for pjit in 0.007119417 sec
2025-08-11 16:40:22 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming add for pjit in 0.000481844 sec
2025-08-11 16:40:22 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming sqrt for pjit in 0.000245094 sec
2025-08-11 16:40:22 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming true_divide for pjit in 0.000307798 sec
2025-08-11 16:40:22 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming add for pjit in 0.000403404 sec
2025-08-11 16:40:22 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming sqrt for pjit in 0.000250578 sec
2025-08-11 16:40:22 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming true_divide for pjit in 0.000315428 sec
2025-08-11 16:40:22 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming add for pjit in 0.000370264 sec
2025-08-11 16:40:22 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming true_divide for pjit in 0.000287771 sec
2025-08-11 16:40:22 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming add for pjit in 0.000396013 sec
2025-08-11 16:40:22 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming sqrt for pjit in 0.000240564 sec
2025-08-11 16:40:22 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming true_divide for pjit in 0.000303030 sec
2025-08-11 16:40:22 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming add for pjit in 0.000369310 sec
2025-08-11 16:40:22 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming sqrt for pjit in 0.000261068 sec
2025-08-11 16:40:22 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming true_divide for pjit in 0.000402689 sec
2025-08-11 16:40:22 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming add for pjit in 0.000364780 sec
2025-08-11 16:40:22 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming sqrt for pjit in 0.000229597 sec
2025-08-11 16:40:22 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming true_divide for pjit in 0.000328541 sec
2025-08-11 16:40:22 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming add for pjit in 0.000383854 sec
2025-08-11 16:40:22 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming sqrt for pjit in 0.000244617 sec
2025-08-11 16:40:22 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming true_divide for pjit in 0.000303507 sec
2025-08-11 16:40:22 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming train_step_single_pass for pjit in 0.993969917 sec
2025-08-11 16:40:22 |    DEBUG | jax._src.interpreters.pxla | _cached_lowering_to_hlo:1865 | Compiling train_step_single_pass with global shapes and types [ShapedArray(int32[64,64]), ShapedArray(int32[64,64]), ShapedArray(float32[], weak_type=True), ShapedArray(int32[], weak_type=True), ShapedArray(float32[50257,64]), ShapedArray(int32[]), ShapedArray(float32[50257,64]), ShapedArray(float32[50257,64]), ShapedArray(int32[], weak_type=True), ShapedArray(float32[64]), ShapedArray(float32[64]), ShapedArray(float32[4]), ShapedArray(float32[64,64]), ShapedArray(float32[64]), ShapedArray(float32[64,64]), ShapedArray(float32[64,64]), ShapedArray(float32[64,64]), ShapedArray(float32[64]), ShapedArray(float32[64]), ShapedArray(float32[256]), ShapedArray(float32[64,256]), ShapedArray(float32[64]), ShapedArray(float32[256,64]), ShapedArray(float32[64]), ShapedArray(float32[64]), ShapedArray(float32[64]), ShapedArray(float32[64,64]), ShapedArray(float32[64]), ShapedArray(float32[64,64]), ShapedArray(float32[4]), ShapedArray(float32[64,64]), ShapedArray(float32[64]), ShapedArray(float32[64,64]), ShapedArray(float32[64,64]), ShapedArray(float32[64,64]), ShapedArray(float32[64]), ShapedArray(float32[64]), ShapedArray(float32[256]), ShapedArray(float32[64,256]), ShapedArray(float32[64]), ShapedArray(float32[256,64]), ShapedArray(float32[64]), ShapedArray(float32[64]), ShapedArray(float32[64]), ShapedArray(float32[64,64]), ShapedArray(float32[64]), ShapedArray(float32[64,64]), ShapedArray(float32[64,50257]), ShapedArray(float32[64,64]), ShapedArray(int32[]), ShapedArray(float32[64]), ShapedArray(float32[64]), ShapedArray(float32[4]), ShapedArray(float32[64,64]), ShapedArray(float32[64]), ShapedArray(float32[64,64]), ShapedArray(float32[64,64]), ShapedArray(float32[64,64]), ShapedArray(float32[64]), ShapedArray(float32[64]), ShapedArray(float32[256]), ShapedArray(float32[64,256]), ShapedArray(float32[64]), ShapedArray(float32[256,64]), ShapedArray(float32[64]), ShapedArray(float32[64]), ShapedArray(float32[64]), ShapedArray(float32[64,64]), ShapedArray(float32[64]), ShapedArray(float32[64,64]), ShapedArray(float32[4]), ShapedArray(float32[64,64]), ShapedArray(float32[64]), ShapedArray(float32[64,64]), ShapedArray(float32[64,64]), ShapedArray(float32[64,64]), ShapedArray(float32[64]), ShapedArray(float32[64]), ShapedArray(float32[256]), ShapedArray(float32[64,256]), ShapedArray(float32[64]), ShapedArray(float32[256,64]), ShapedArray(float32[64]), ShapedArray(float32[64]), ShapedArray(float32[64]), ShapedArray(float32[64,64]), ShapedArray(float32[64]), ShapedArray(float32[64,64]), ShapedArray(float32[64,50257]), ShapedArray(float32[64,64]), ShapedArray(float32[64]), ShapedArray(float32[64]), ShapedArray(float32[4]), ShapedArray(float32[64,64]), ShapedArray(float32[64]), ShapedArray(float32[64,64]), ShapedArray(float32[64,64]), ShapedArray(float32[64,64]), ShapedArray(float32[64]), ShapedArray(float32[64]), ShapedArray(float32[256]), ShapedArray(float32[64,256]), ShapedArray(float32[64]), ShapedArray(float32[256,64]), ShapedArray(float32[64]), ShapedArray(float32[64]), ShapedArray(float32[64]), ShapedArray(float32[64,64]), ShapedArray(float32[64]), ShapedArray(float32[64,64]), ShapedArray(float32[4]), ShapedArray(float32[64,64]), ShapedArray(float32[64]), ShapedArray(float32[64,64]), ShapedArray(float32[64,64]), ShapedArray(float32[64,64]), ShapedArray(float32[64]), ShapedArray(float32[64]), ShapedArray(float32[256]), ShapedArray(float32[64,256]), ShapedArray(float32[64]), ShapedArray(float32[256,64]), ShapedArray(float32[64]), ShapedArray(float32[64]), ShapedArray(float32[64]), ShapedArray(float32[64,64]), ShapedArray(float32[64]), ShapedArray(float32[64,64]), ShapedArray(float32[64,50257]), ShapedArray(float32[64,64]), ShapedArray(float32[], weak_type=True), ShapedArray(float32[], weak_type=True)]. Argument mapping: (UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue).
2025-08-11 16:40:22 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming bitwise_and for pjit in 0.000374317 sec
2025-08-11 16:40:22 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming _threefry_seed for pjit in 0.001777887 sec
2025-08-11 16:40:22 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming bitwise_and for pjit in 0.000381231 sec
2025-08-11 16:40:22 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming _threefry_seed for pjit in 0.001549721 sec
2025-08-11 16:40:22 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming ravel for pjit in 0.000159740 sec
2025-08-11 16:40:22 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming threefry_2x32 for pjit in 0.001580954 sec
2025-08-11 16:40:22 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming _threefry_fold_in for pjit in 0.004190683 sec
2025-08-11 16:40:22 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming bitwise_xor for pjit in 0.000292540 sec
2025-08-11 16:40:22 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming add for pjit in 0.000290394 sec
2025-08-11 16:40:22 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming add for pjit in 0.000287294 sec
2025-08-11 16:40:22 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming bitwise_or for pjit in 0.000412226 sec
2025-08-11 16:40:22 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming bitwise_xor for pjit in 0.000287294 sec
2025-08-11 16:40:22 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming add for pjit in 0.000286579 sec
2025-08-11 16:40:22 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming add for pjit in 0.000284433 sec
2025-08-11 16:40:22 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming bitwise_or for pjit in 0.000417948 sec
2025-08-11 16:40:23 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished jaxpr to MLIR module conversion jit(train_step_single_pass) in 0.431383848 sec
2025-08-11 16:40:23 |    DEBUG | jax._src.compiler | get_compile_options:170 | get_compile_options: num_replicas=1 num_partitions=1 device_assignment=[[CudaDevice(id=0)]]
2025-08-11 16:40:23 |    DEBUG | jax._src.compiler | get_compile_options:252 | get_compile_options XLA-AutoFDO profile: using XLA-AutoFDO profile version -1
2025-08-11 16:40:23 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized computation: 40648321081fa26096020540b2ed5f571bbe044dadecdc5c72b746835a94e8f7
2025-08-11 16:40:23 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing computation: 40648321081fa26096020540b2ed5f571bbe044dadecdc5c72b746835a94e8f7
2025-08-11 16:40:23 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized jax_lib version: 276ac86581d06a6a2089de6284a136fe303d490a711d879f275cc9a55f1cd807
2025-08-11 16:40:23 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing jax_lib version: 79af99d735ba3bfc0b738b52fcc286a1ac48380058f1eb6735935cd496c61193
2025-08-11 16:40:23 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized backend version: 965fea884eee98107b4cc08267fc24f6eec1bf25ce3878163cbf5d7ca546bfe8
2025-08-11 16:40:23 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing backend version: 15d5afd37154ca3a60826380635d687b1035d22e87a62ebb40aaefa32f9d2f42
2025-08-11 16:40:23 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized XLA flags: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
2025-08-11 16:40:23 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing XLA flags: 15d5afd37154ca3a60826380635d687b1035d22e87a62ebb40aaefa32f9d2f42
2025-08-11 16:40:23 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized compile_options: 50325cf00d161e752c62be36f40051108d59d6fb92658e0dff2378c5e82ec8f9
2025-08-11 16:40:23 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing compile_options: 9cf59f3694704b2265eaf04259565f3e6248d0cd73ace52b57f57a6bcc5566c0
2025-08-11 16:40:23 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized accelerator_config: 6ea7a336eab061155da62801f71f23e0fe0a20c3e4a54b0bc776e2746e59ab95
2025-08-11 16:40:23 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing accelerator_config: 1b8896ef8caf01d9b5b2ee2195c8647ec57ee7c38b44ac74bc02674f672899bc
2025-08-11 16:40:23 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized compression: 0ea55c28f8014d8886b6248fe3da5d588f55c0823847a6b4579f1131b051b5e2
2025-08-11 16:40:23 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing compression: 5da0b63b419df26ebace0cce4117c5f2a9f98a5d8f7b7313cb85d0c567a97523
2025-08-11 16:40:23 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized custom_hook: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
2025-08-11 16:40:23 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing custom_hook: 5da0b63b419df26ebace0cce4117c5f2a9f98a5d8f7b7313cb85d0c567a97523
2025-08-11 16:40:23 |    DEBUG | jax._src.compilation_cache | get_executable_and_time:217 | get_executable_and_time: cache is disabled/not initialized
2025-08-11 16:40:23 |    DEBUG | jax._src.compiler | log_persistent_cache_miss:111 | PERSISTENT COMPILATION CACHE MISS for 'jit_train_step_single_pass' with key 'jit_train_step_single_pass-5da0b63b419df26ebace0cce4117c5f2a9f98a5d8f7b7313cb85d0c567a97523'
2025-08-11 16:40:46 |    DEBUG | jax._src.compiler | _cache_write:846 | 'jit_train_step_single_pass' took at least 1.00 seconds to compile (23.62s)
2025-08-11 16:40:46 |    DEBUG | jax._src.compilation_cache | put_executable_and_time:247 | Not writing persistent cache entry with key 'jit_train_step_single_pass-5da0b63b419df26ebace0cce4117c5f2a9f98a5d8f7b7313cb85d0c567a97523' since cache is disabled/not initialized
2025-08-11 16:40:46 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished XLA compilation of jit(train_step_single_pass) in 23.648230076 sec
2025-08-11 16:40:47 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming _reduce_sum for pjit in 0.000674963 sec
2025-08-11 16:40:47 |    DEBUG | jax._src.interpreters.pxla | _cached_lowering_to_hlo:1865 | Compiling _reduce_sum with global shapes and types [ShapedArray(int32[64,64])]. Argument mapping: (UnspecifiedValue,).
2025-08-11 16:40:47 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished jaxpr to MLIR module conversion jit(_reduce_sum) in 0.003062487 sec
2025-08-11 16:40:47 |    DEBUG | jax._src.compiler | get_compile_options:170 | get_compile_options: num_replicas=1 num_partitions=1 device_assignment=[[CudaDevice(id=0)]]
2025-08-11 16:40:47 |    DEBUG | jax._src.compiler | get_compile_options:252 | get_compile_options XLA-AutoFDO profile: using XLA-AutoFDO profile version -1
2025-08-11 16:40:47 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized computation: 9e8593405210d642819047f0ef67974addaa989c4bebe4321afee7a4b9ebd38a
2025-08-11 16:40:47 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing computation: 9e8593405210d642819047f0ef67974addaa989c4bebe4321afee7a4b9ebd38a
2025-08-11 16:40:47 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized jax_lib version: 276ac86581d06a6a2089de6284a136fe303d490a711d879f275cc9a55f1cd807
2025-08-11 16:40:47 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing jax_lib version: 41d2f0cefa490e94d1e90af9d9736ed73a8a6de4b3ebe77cc8941fd2d42b170f
2025-08-11 16:40:47 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized backend version: 965fea884eee98107b4cc08267fc24f6eec1bf25ce3878163cbf5d7ca546bfe8
2025-08-11 16:40:47 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing backend version: e7596f8813acd0b88258c97932a58bd4fbddc215a3a630e310fc83846fc67a65
2025-08-11 16:40:47 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized XLA flags: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
2025-08-11 16:40:47 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing XLA flags: e7596f8813acd0b88258c97932a58bd4fbddc215a3a630e310fc83846fc67a65
2025-08-11 16:40:47 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized compile_options: 7293f326154e018f43b0a5f3343e67eb41a4a021ebab00717250b19abb661d1d
2025-08-11 16:40:47 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing compile_options: 28136b70e32179a966eb825e04758e39a3fb75e47d30e81b2540e1b15e64f9e8
2025-08-11 16:40:47 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized accelerator_config: 6ea7a336eab061155da62801f71f23e0fe0a20c3e4a54b0bc776e2746e59ab95
2025-08-11 16:40:47 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing accelerator_config: b7bc7a38e545d8eebc27cd49b080dd09f98b4891a22853cac72e50de7d1a80e0
2025-08-11 16:40:47 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized compression: 0ea55c28f8014d8886b6248fe3da5d588f55c0823847a6b4579f1131b051b5e2
2025-08-11 16:40:47 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing compression: d79b6c194a1cb21590641254ec53f52079268fc21e34005b72ed9a172a15bddd
2025-08-11 16:40:47 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized custom_hook: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
2025-08-11 16:40:47 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing custom_hook: d79b6c194a1cb21590641254ec53f52079268fc21e34005b72ed9a172a15bddd
2025-08-11 16:40:47 |    DEBUG | jax._src.compilation_cache | get_executable_and_time:217 | get_executable_and_time: cache is disabled/not initialized
2025-08-11 16:40:47 |    DEBUG | jax._src.compiler | log_persistent_cache_miss:111 | PERSISTENT COMPILATION CACHE MISS for 'jit__reduce_sum' with key 'jit__reduce_sum-d79b6c194a1cb21590641254ec53f52079268fc21e34005b72ed9a172a15bddd'
2025-08-11 16:40:47 |    DEBUG | jax._src.compiler | _cache_write:839 | Not writing persistent cache entry for 'jit__reduce_sum' because it took < 1.00 seconds to compile (0.05s)
2025-08-11 16:40:47 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished XLA compilation of jit(_reduce_sum) in 0.050021887 sec
2025-08-11 16:40:47 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming _reduce_sum for pjit in 0.000563145 sec
2025-08-11 16:40:47 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming sqrt for pjit in 0.000258923 sec
2025-08-11 16:40:47 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming norm for pjit in 0.002461910 sec
2025-08-11 16:40:47 |    DEBUG | jax._src.interpreters.pxla | _cached_lowering_to_hlo:1865 | Compiling norm with global shapes and types [ShapedArray(float32[50257,64])]. Argument mapping: (UnspecifiedValue,).
2025-08-11 16:40:47 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished jaxpr to MLIR module conversion jit(norm) in 0.003094912 sec
2025-08-11 16:40:47 |    DEBUG | jax._src.compiler | get_compile_options:170 | get_compile_options: num_replicas=1 num_partitions=1 device_assignment=[[CudaDevice(id=0)]]
2025-08-11 16:40:47 |    DEBUG | jax._src.compiler | get_compile_options:252 | get_compile_options XLA-AutoFDO profile: using XLA-AutoFDO profile version -1
2025-08-11 16:40:47 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized computation: 1c22bec034d3438c40a0a1588183407c66b7613634ef835e1aa9662e7928d7ab
2025-08-11 16:40:47 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing computation: 1c22bec034d3438c40a0a1588183407c66b7613634ef835e1aa9662e7928d7ab
2025-08-11 16:40:47 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized jax_lib version: 276ac86581d06a6a2089de6284a136fe303d490a711d879f275cc9a55f1cd807
2025-08-11 16:40:47 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing jax_lib version: f73842c3e85bcddf67364a78d0541df99e120f0008e9bea971cae740c387ef61
2025-08-11 16:40:47 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized backend version: 965fea884eee98107b4cc08267fc24f6eec1bf25ce3878163cbf5d7ca546bfe8
2025-08-11 16:40:47 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing backend version: ab00489e19440b49d8a54f1fd3e286f11d20d36203c253f91a34f44a05369e80
2025-08-11 16:40:47 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized XLA flags: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
2025-08-11 16:40:47 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing XLA flags: ab00489e19440b49d8a54f1fd3e286f11d20d36203c253f91a34f44a05369e80
2025-08-11 16:40:47 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized compile_options: 7293f326154e018f43b0a5f3343e67eb41a4a021ebab00717250b19abb661d1d
